"d1_1","d1_2","d1_3","d1_4","D2_rideshare","D2_metro_LADOT","D2_navigation","d3_1","d3_2","d3_3","D4","D5","D6","D7","d8_1","d8_2","d8_3","d8_4","vector_representation","Arch_ID","Stratum"
0,0,0,1,1,3,1,1,1,1,5,0,1,2,0,0,0,1,"D1=[0,0,0,1]; D2=[1,3,1]; D3=[1,1,1]; D4=5; D5=0; D6=1; D7=2; D8=[0,0,0,1]",116,"D5=0_D6=1"
1,1,0,0,1,1,2,1,0,1,2,0,1,3,1,0,1,0,"D1=[1,1,0,0]; D2=[1,1,2]; D3=[1,0,1]; D4=2; D5=0; D6=1; D7=3; D8=[1,0,1,0]",117,"D5=0_D6=1"
0,1,1,0,3,2,1,0,1,1,1,1,1,3,1,1,0,0,"D1=[0,1,1,0]; D2=[3,2,1]; D3=[0,1,1]; D4=1; D5=1; D6=1; D7=3; D8=[1,1,0,0]",118,"D5=1_D6=1"
1,1,1,0,2,3,3,1,1,1,5,0,1,1,1,0,0,1,"D1=[1,1,1,0]; D2=[2,3,3]; D3=[1,1,1]; D4=5; D5=0; D6=1; D7=1; D8=[1,0,0,1]",119,"D5=0_D6=1"
1,1,0,0,3,2,3,1,0,0,1,0,1,2,0,0,1,1,"D1=[1,1,0,0]; D2=[3,2,3]; D3=[1,0,0]; D4=1; D5=0; D6=1; D7=2; D8=[0,0,1,1]",120,"D5=0_D6=1"
0,0,1,1,2,1,3,1,0,0,3,0,0,2,1,0,1,1,"D1=[0,0,1,1]; D2=[2,1,3]; D3=[1,0,0]; D4=3; D5=0; D6=0; D7=2; D8=[1,0,1,1]",121,"D5=0_D6=0"
1,0,1,0,2,3,1,1,1,0,4,0,1,1,1,1,1,1,"D1=[1,0,1,0]; D2=[2,3,1]; D3=[1,1,0]; D4=4; D5=0; D6=1; D7=1; D8=[1,1,1,1]",122,"D5=0_D6=1"
0,0,1,1,2,2,3,1,0,0,5,0,0,1,1,0,1,1,"D1=[0,0,1,1]; D2=[2,2,3]; D3=[1,0,0]; D4=5; D5=0; D6=0; D7=1; D8=[1,0,1,1]",123,"D5=0_D6=0"
1,1,1,1,1,3,3,0,1,0,3,0,1,1,1,1,1,0,"D1=[1,1,1,1]; D2=[1,3,3]; D3=[0,1,0]; D4=3; D5=0; D6=1; D7=1; D8=[1,1,1,0]",124,"D5=0_D6=1"
1,0,0,1,1,3,3,1,1,1,1,1,1,2,1,0,0,0,"D1=[1,0,0,1]; D2=[1,3,3]; D3=[1,1,1]; D4=1; D5=1; D6=1; D7=2; D8=[1,0,0,0]",125,"D5=1_D6=1"
1,0,0,0,1,2,3,0,0,1,4,0,1,3,0,0,1,0,"D1=[1,0,0,0]; D2=[1,2,3]; D3=[0,0,1]; D4=4; D5=0; D6=1; D7=3; D8=[0,0,1,0]",126,"D5=0_D6=1"
1,1,1,1,1,1,3,1,0,1,2,1,1,2,1,1,1,0,"D1=[1,1,1,1]; D2=[1,1,3]; D3=[1,0,1]; D4=2; D5=1; D6=1; D7=2; D8=[1,1,1,0]",127,"D5=1_D6=1"
1,1,1,0,2,1,3,0,0,1,4,0,1,1,1,0,0,1,"D1=[1,1,1,0]; D2=[2,1,3]; D3=[0,0,1]; D4=4; D5=0; D6=1; D7=1; D8=[1,0,0,1]",128,"D5=0_D6=1"
1,0,0,0,1,3,3,1,1,1,4,0,0,2,0,0,1,0,"D1=[1,0,0,0]; D2=[1,3,3]; D3=[1,1,1]; D4=4; D5=0; D6=0; D7=2; D8=[0,0,1,0]",129,"D5=0_D6=0"
0,0,1,0,2,2,1,1,0,0,3,0,0,1,0,1,0,0,"D1=[0,0,1,0]; D2=[2,2,1]; D3=[1,0,0]; D4=3; D5=0; D6=0; D7=1; D8=[0,1,0,0]",130,"D5=0_D6=0"
0,0,0,1,1,1,2,0,0,1,3,1,1,1,1,1,0,1,"D1=[0,0,0,1]; D2=[1,1,2]; D3=[0,0,1]; D4=3; D5=1; D6=1; D7=1; D8=[1,1,0,1]",131,"D5=1_D6=1"
1,0,0,0,2,2,2,0,1,1,3,0,0,2,1,0,1,1,"D1=[1,0,0,0]; D2=[2,2,2]; D3=[0,1,1]; D4=3; D5=0; D6=0; D7=2; D8=[1,0,1,1]",132,"D5=0_D6=0"
1,1,0,0,3,1,1,1,0,1,5,0,1,2,0,0,0,1,"D1=[1,1,0,0]; D2=[3,1,1]; D3=[1,0,1]; D4=5; D5=0; D6=1; D7=2; D8=[0,0,0,1]",133,"D5=0_D6=1"
1,0,0,1,2,1,2,1,0,1,5,0,1,2,1,1,1,0,"D1=[1,0,0,1]; D2=[2,1,2]; D3=[1,0,1]; D4=5; D5=0; D6=1; D7=2; D8=[1,1,1,0]",134,"D5=0_D6=1"
0,1,0,0,1,2,3,0,1,0,3,0,0,1,0,1,0,0,"D1=[0,1,0,0]; D2=[1,2,3]; D3=[0,1,0]; D4=3; D5=0; D6=0; D7=1; D8=[0,1,0,0]",135,"D5=0_D6=0"
0,1,0,1,3,3,2,0,1,1,1,1,1,2,1,0,1,1,"D1=[0,1,0,1]; D2=[3,3,2]; D3=[0,1,1]; D4=1; D5=1; D6=1; D7=2; D8=[1,0,1,1]",136,"D5=1_D6=1"
0,0,1,1,2,3,1,1,0,0,4,1,1,1,1,0,1,0,"D1=[0,0,1,1]; D2=[2,3,1]; D3=[1,0,0]; D4=4; D5=1; D6=1; D7=1; D8=[1,0,1,0]",137,"D5=1_D6=1"
1,0,0,1,2,3,2,1,0,1,1,0,0,3,0,1,0,0,"D1=[1,0,0,1]; D2=[2,3,2]; D3=[1,0,1]; D4=1; D5=0; D6=0; D7=3; D8=[0,1,0,0]",138,"D5=0_D6=0"
0,1,0,1,1,3,3,1,1,1,1,0,0,1,0,1,1,0,"D1=[0,1,0,1]; D2=[1,3,3]; D3=[1,1,1]; D4=1; D5=0; D6=0; D7=1; D8=[0,1,1,0]",139,"D5=0_D6=0"
0,0,0,1,1,1,3,0,1,1,2,0,0,3,0,1,1,0,"D1=[0,0,0,1]; D2=[1,1,3]; D3=[0,1,1]; D4=2; D5=0; D6=0; D7=3; D8=[0,1,1,0]",140,"D5=0_D6=0"
1,1,0,1,2,1,1,1,0,1,3,1,1,1,0,0,0,1,"D1=[1,1,0,1]; D2=[2,1,1]; D3=[1,0,1]; D4=3; D5=1; D6=1; D7=1; D8=[0,0,0,1]",141,"D5=1_D6=1"
1,0,1,0,1,1,3,0,0,1,2,1,1,3,0,1,0,1,"D1=[1,0,1,0]; D2=[1,1,3]; D3=[0,0,1]; D4=2; D5=1; D6=1; D7=3; D8=[0,1,0,1]",142,"D5=1_D6=1"
1,0,1,0,1,3,1,0,1,1,3,0,0,3,1,1,1,0,"D1=[1,0,1,0]; D2=[1,3,1]; D3=[0,1,1]; D4=3; D5=0; D6=0; D7=3; D8=[1,1,1,0]",143,"D5=0_D6=0"
1,0,0,0,2,3,2,1,0,0,3,0,1,3,1,1,1,0,"D1=[1,0,0,0]; D2=[2,3,2]; D3=[1,0,0]; D4=3; D5=0; D6=1; D7=3; D8=[1,1,1,0]",144,"D5=0_D6=1"
0,1,1,0,1,1,2,1,0,1,5,0,0,2,1,0,1,0,"D1=[0,1,1,0]; D2=[1,1,2]; D3=[1,0,1]; D4=5; D5=0; D6=0; D7=2; D8=[1,0,1,0]",145,"D5=0_D6=0"
0,1,0,0,3,2,3,1,1,0,5,0,0,1,1,0,0,1,"D1=[0,1,0,0]; D2=[3,2,3]; D3=[1,1,0]; D4=5; D5=0; D6=0; D7=1; D8=[1,0,0,1]",146,"D5=0_D6=0"
0,0,0,1,2,2,2,1,1,1,4,1,1,1,0,0,1,0,"D1=[0,0,0,1]; D2=[2,2,2]; D3=[1,1,1]; D4=4; D5=1; D6=1; D7=1; D8=[0,0,1,0]",147,"D5=1_D6=1"
1,0,0,1,2,1,1,0,0,1,4,0,1,3,0,1,0,0,"D1=[1,0,0,1]; D2=[2,1,1]; D3=[0,0,1]; D4=4; D5=0; D6=1; D7=3; D8=[0,1,0,0]",148,"D5=0_D6=1"
0,0,1,0,2,1,3,1,1,1,3,1,1,3,0,0,1,1,"D1=[0,0,1,0]; D2=[2,1,3]; D3=[1,1,1]; D4=3; D5=1; D6=1; D7=3; D8=[0,0,1,1]",149,"D5=1_D6=1"
0,0,0,1,1,2,3,1,1,0,4,0,0,1,0,1,1,0,"D1=[0,0,0,1]; D2=[1,2,3]; D3=[1,1,0]; D4=4; D5=0; D6=0; D7=1; D8=[0,1,1,0]",150,"D5=0_D6=0"
1,1,0,1,2,2,2,0,1,0,2,0,1,2,1,0,0,0,"D1=[1,1,0,1]; D2=[2,2,2]; D3=[0,1,0]; D4=2; D5=0; D6=1; D7=2; D8=[1,0,0,0]",151,"D5=0_D6=1"
1,1,0,1,2,2,3,0,1,1,2,0,1,1,0,0,0,1,"D1=[1,1,0,1]; D2=[2,2,3]; D3=[0,1,1]; D4=2; D5=0; D6=1; D7=1; D8=[0,0,0,1]",152,"D5=0_D6=1"
0,1,0,1,3,2,2,0,0,1,2,1,1,3,0,0,0,1,"D1=[0,1,0,1]; D2=[3,2,2]; D3=[0,0,1]; D4=2; D5=1; D6=1; D7=3; D8=[0,0,0,1]",153,"D5=1_D6=1"
1,1,1,0,3,1,1,0,1,0,1,0,0,2,1,1,0,0,"D1=[1,1,1,0]; D2=[3,1,1]; D3=[0,1,0]; D4=1; D5=0; D6=0; D7=2; D8=[1,1,0,0]",154,"D5=0_D6=0"
1,0,0,1,3,3,2,0,1,1,4,1,1,1,1,0,1,0,"D1=[1,0,0,1]; D2=[3,3,2]; D3=[0,1,1]; D4=4; D5=1; D6=1; D7=1; D8=[1,0,1,0]",155,"D5=1_D6=1"
0,0,1,0,1,3,1,0,1,1,4,0,0,3,0,1,1,1,"D1=[0,0,1,0]; D2=[1,3,1]; D3=[0,1,1]; D4=4; D5=0; D6=0; D7=3; D8=[0,1,1,1]",156,"D5=0_D6=0"
1,0,1,1,2,1,1,0,1,1,1,0,1,1,1,1,0,0,"D1=[1,0,1,1]; D2=[2,1,1]; D3=[0,1,1]; D4=1; D5=0; D6=1; D7=1; D8=[1,1,0,0]",157,"D5=0_D6=1"
0,1,1,1,3,1,3,1,0,0,5,1,1,3,0,1,1,1,"D1=[0,1,1,1]; D2=[3,1,3]; D3=[1,0,0]; D4=5; D5=1; D6=1; D7=3; D8=[0,1,1,1]",158,"D5=1_D6=1"
0,1,1,1,2,2,2,0,1,0,1,0,1,3,1,0,0,0,"D1=[0,1,1,1]; D2=[2,2,2]; D3=[0,1,0]; D4=1; D5=0; D6=1; D7=3; D8=[1,0,0,0]",159,"D5=0_D6=1"
1,1,0,0,1,3,3,0,1,1,5,0,0,1,0,0,1,1,"D1=[1,1,0,0]; D2=[1,3,3]; D3=[0,1,1]; D4=5; D5=0; D6=0; D7=1; D8=[0,0,1,1]",160,"D5=0_D6=0"
1,1,1,0,3,1,1,1,0,0,5,0,1,2,1,1,1,0,"D1=[1,1,1,0]; D2=[3,1,1]; D3=[1,0,0]; D4=5; D5=0; D6=1; D7=2; D8=[1,1,1,0]",161,"D5=0_D6=1"
1,0,0,0,3,1,3,1,0,1,3,1,1,1,1,1,0,0,"D1=[1,0,0,0]; D2=[3,1,3]; D3=[1,0,1]; D4=3; D5=1; D6=1; D7=1; D8=[1,1,0,0]",162,"D5=1_D6=1"
0,1,0,1,3,1,1,1,0,1,5,0,1,3,0,1,1,1,"D1=[0,1,0,1]; D2=[3,1,1]; D3=[1,0,1]; D4=5; D5=0; D6=1; D7=3; D8=[0,1,1,1]",163,"D5=0_D6=1"
0,0,1,1,1,2,3,0,1,0,5,1,1,2,1,1,0,0,"D1=[0,0,1,1]; D2=[1,2,3]; D3=[0,1,0]; D4=5; D5=1; D6=1; D7=2; D8=[1,1,0,0]",164,"D5=1_D6=1"
0,1,1,1,3,1,1,0,1,1,5,0,1,1,0,1,0,0,"D1=[0,1,1,1]; D2=[3,1,1]; D3=[0,1,1]; D4=5; D5=0; D6=1; D7=1; D8=[0,1,0,0]",165,"D5=0_D6=1"
0,0,1,0,1,3,1,0,1,0,5,0,1,3,0,0,0,1,"D1=[0,0,1,0]; D2=[1,3,1]; D3=[0,1,0]; D4=5; D5=0; D6=1; D7=3; D8=[0,0,0,1]",166,"D5=0_D6=1"
1,1,0,1,1,3,2,0,1,1,4,1,1,1,0,0,0,1,"D1=[1,1,0,1]; D2=[1,3,2]; D3=[0,1,1]; D4=4; D5=1; D6=1; D7=1; D8=[0,0,0,1]",167,"D5=1_D6=1"
0,1,1,0,3,2,2,0,0,1,4,1,1,3,0,1,1,1,"D1=[0,1,1,0]; D2=[3,2,2]; D3=[0,0,1]; D4=4; D5=1; D6=1; D7=3; D8=[0,1,1,1]",168,"D5=1_D6=1"
1,1,0,0,2,1,2,1,1,0,1,0,1,2,1,0,1,1,"D1=[1,1,0,0]; D2=[2,1,2]; D3=[1,1,0]; D4=1; D5=0; D6=1; D7=2; D8=[1,0,1,1]",169,"D5=0_D6=1"
0,1,1,0,1,2,1,1,1,0,3,1,1,3,1,0,1,0,"D1=[0,1,1,0]; D2=[1,2,1]; D3=[1,1,0]; D4=3; D5=1; D6=1; D7=3; D8=[1,0,1,0]",170,"D5=1_D6=1"
1,0,0,1,3,2,3,1,0,1,3,1,1,2,1,0,0,1,"D1=[1,0,0,1]; D2=[3,2,3]; D3=[1,0,1]; D4=3; D5=1; D6=1; D7=2; D8=[1,0,0,1]",171,"D5=1_D6=1"
1,0,0,0,3,2,3,1,0,0,2,0,0,1,1,1,0,0,"D1=[1,0,0,0]; D2=[3,2,3]; D3=[1,0,0]; D4=2; D5=0; D6=0; D7=1; D8=[1,1,0,0]",172,"D5=0_D6=0"
1,1,1,0,3,3,1,1,0,1,3,1,1,1,0,1,1,1,"D1=[1,1,1,0]; D2=[3,3,1]; D3=[1,0,1]; D4=3; D5=1; D6=1; D7=1; D8=[0,1,1,1]",173,"D5=1_D6=1"
0,0,1,1,2,1,2,0,1,1,1,1,1,3,1,1,0,0,"D1=[0,0,1,1]; D2=[2,1,2]; D3=[0,1,1]; D4=1; D5=1; D6=1; D7=3; D8=[1,1,0,0]",174,"D5=1_D6=1"
1,1,0,0,2,2,2,0,0,1,4,0,1,1,0,1,1,1,"D1=[1,1,0,0]; D2=[2,2,2]; D3=[0,0,1]; D4=4; D5=0; D6=1; D7=1; D8=[0,1,1,1]",175,"D5=0_D6=1"
0,1,1,1,1,2,1,0,1,1,2,0,1,1,1,0,0,1,"D1=[0,1,1,1]; D2=[1,2,1]; D3=[0,1,1]; D4=2; D5=0; D6=1; D7=1; D8=[1,0,0,1]",176,"D5=0_D6=1"
0,0,1,0,2,2,2,1,0,0,1,0,0,3,0,1,0,0,"D1=[0,0,1,0]; D2=[2,2,2]; D3=[1,0,0]; D4=1; D5=0; D6=0; D7=3; D8=[0,1,0,0]",177,"D5=0_D6=0"
0,1,1,1,2,1,3,0,1,0,1,1,1,3,0,0,1,0,"D1=[0,1,1,1]; D2=[2,1,3]; D3=[0,1,0]; D4=1; D5=1; D6=1; D7=3; D8=[0,0,1,0]",178,"D5=1_D6=1"
0,0,0,1,2,1,2,0,1,0,1,0,0,2,1,0,1,1,"D1=[0,0,0,1]; D2=[2,1,2]; D3=[0,1,0]; D4=1; D5=0; D6=0; D7=2; D8=[1,0,1,1]",179,"D5=0_D6=0"
1,1,0,1,3,2,1,0,0,1,1,0,1,3,0,1,1,1,"D1=[1,1,0,1]; D2=[3,2,1]; D3=[0,0,1]; D4=1; D5=0; D6=1; D7=3; D8=[0,1,1,1]",180,"D5=0_D6=1"
1,0,0,0,3,3,2,1,1,0,4,0,0,1,1,0,1,0,"D1=[1,0,0,0]; D2=[3,3,2]; D3=[1,1,0]; D4=4; D5=0; D6=0; D7=1; D8=[1,0,1,0]",181,"D5=0_D6=0"
0,0,1,1,1,2,2,0,1,1,2,0,0,3,0,0,0,1,"D1=[0,0,1,1]; D2=[1,2,2]; D3=[0,1,1]; D4=2; D5=0; D6=0; D7=3; D8=[0,0,0,1]",182,"D5=0_D6=0"
1,0,0,1,2,1,1,0,1,0,4,0,1,3,1,1,0,0,"D1=[1,0,0,1]; D2=[2,1,1]; D3=[0,1,0]; D4=4; D5=0; D6=1; D7=3; D8=[1,1,0,0]",183,"D5=0_D6=1"
1,0,1,1,2,1,3,0,1,0,2,1,1,2,1,1,1,1,"D1=[1,0,1,1]; D2=[2,1,3]; D3=[0,1,0]; D4=2; D5=1; D6=1; D7=2; D8=[1,1,1,1]",184,"D5=1_D6=1"
1,1,1,0,2,3,3,0,1,1,4,0,1,2,0,0,1,0,"D1=[1,1,1,0]; D2=[2,3,3]; D3=[0,1,1]; D4=4; D5=0; D6=1; D7=2; D8=[0,0,1,0]",185,"D5=0_D6=1"
1,0,0,1,1,3,3,1,1,1,2,1,1,1,0,1,0,1,"D1=[1,0,0,1]; D2=[1,3,3]; D3=[1,1,1]; D4=2; D5=1; D6=1; D7=1; D8=[0,1,0,1]",186,"D5=1_D6=1"
1,0,1,0,3,3,3,1,0,1,3,0,1,3,1,0,0,0,"D1=[1,0,1,0]; D2=[3,3,3]; D3=[1,0,1]; D4=3; D5=0; D6=1; D7=3; D8=[1,0,0,0]",187,"D5=0_D6=1"
0,1,1,1,3,3,3,0,1,0,4,0,0,1,1,1,1,1,"D1=[0,1,1,1]; D2=[3,3,3]; D3=[0,1,0]; D4=4; D5=0; D6=0; D7=1; D8=[1,1,1,1]",188,"D5=0_D6=0"
0,0,1,1,2,2,1,0,1,0,5,1,1,2,1,0,0,1,"D1=[0,0,1,1]; D2=[2,2,1]; D3=[0,1,0]; D4=5; D5=1; D6=1; D7=2; D8=[1,0,0,1]",189,"D5=1_D6=1"
0,0,1,0,1,2,3,0,1,1,4,1,1,3,1,0,1,1,"D1=[0,0,1,0]; D2=[1,2,3]; D3=[0,1,1]; D4=4; D5=1; D6=1; D7=3; D8=[1,0,1,1]",190,"D5=1_D6=1"
0,0,0,1,3,3,3,0,0,1,3,1,1,1,0,1,1,0,"D1=[0,0,0,1]; D2=[3,3,3]; D3=[0,0,1]; D4=3; D5=1; D6=1; D7=1; D8=[0,1,1,0]",191,"D5=1_D6=1"
1,1,1,0,2,1,3,0,1,1,3,0,1,2,1,0,1,0,"D1=[1,1,1,0]; D2=[2,1,3]; D3=[0,1,1]; D4=3; D5=0; D6=1; D7=2; D8=[1,0,1,0]",192,"D5=0_D6=1"
1,0,0,1,2,2,1,1,1,0,2,0,0,1,0,1,1,1,"D1=[1,0,0,1]; D2=[2,2,1]; D3=[1,1,0]; D4=2; D5=0; D6=0; D7=1; D8=[0,1,1,1]",193,"D5=0_D6=0"
0,0,1,1,3,1,1,1,1,1,5,0,1,1,1,1,1,0,"D1=[0,0,1,1]; D2=[3,1,1]; D3=[1,1,1]; D4=5; D5=0; D6=1; D7=1; D8=[1,1,1,0]",194,"D5=0_D6=1"
1,1,0,1,2,2,3,0,1,0,4,1,1,2,1,1,1,0,"D1=[1,1,0,1]; D2=[2,2,3]; D3=[0,1,0]; D4=4; D5=1; D6=1; D7=2; D8=[1,1,1,0]",195,"D5=1_D6=1"
1,0,0,1,1,3,3,1,0,1,2,0,1,2,1,1,0,0,"D1=[1,0,0,1]; D2=[1,3,3]; D3=[1,0,1]; D4=2; D5=0; D6=1; D7=2; D8=[1,1,0,0]",196,"D5=0_D6=1"
0,0,1,1,2,2,1,1,1,1,5,1,1,3,0,1,1,1,"D1=[0,0,1,1]; D2=[2,2,1]; D3=[1,1,1]; D4=5; D5=1; D6=1; D7=3; D8=[0,1,1,1]",197,"D5=1_D6=1"
0,1,1,0,2,2,3,0,1,0,3,0,1,2,0,0,0,1,"D1=[0,1,1,0]; D2=[2,2,3]; D3=[0,1,0]; D4=3; D5=0; D6=1; D7=2; D8=[0,0,0,1]",198,"D5=0_D6=1"
1,0,1,1,1,1,2,0,1,1,3,0,1,1,0,1,1,1,"D1=[1,0,1,1]; D2=[1,1,2]; D3=[0,1,1]; D4=3; D5=0; D6=1; D7=1; D8=[0,1,1,1]",199,"D5=0_D6=1"
1,1,1,1,2,3,1,1,0,0,3,1,1,1,1,1,0,1,"D1=[1,1,1,1]; D2=[2,3,1]; D3=[1,0,0]; D4=3; D5=1; D6=1; D7=1; D8=[1,1,0,1]",200,"D5=1_D6=1"
0,1,1,1,1,1,3,1,1,0,2,1,1,3,1,1,1,0,"D1=[0,1,1,1]; D2=[1,1,3]; D3=[1,1,0]; D4=2; D5=1; D6=1; D7=3; D8=[1,1,1,0]",201,"D5=1_D6=1"
1,0,1,1,1,2,1,0,1,0,2,0,0,1,0,0,0,1,"D1=[1,0,1,1]; D2=[1,2,1]; D3=[0,1,0]; D4=2; D5=0; D6=0; D7=1; D8=[0,0,0,1]",202,"D5=0_D6=0"
1,1,0,0,1,2,2,1,1,0,4,1,1,1,0,1,0,0,"D1=[1,1,0,0]; D2=[1,2,2]; D3=[1,1,0]; D4=4; D5=1; D6=1; D7=1; D8=[0,1,0,0]",203,"D5=1_D6=1"
0,0,1,1,2,3,1,0,1,1,5,0,1,1,0,1,1,1,"D1=[0,0,1,1]; D2=[2,3,1]; D3=[0,1,1]; D4=5; D5=0; D6=1; D7=1; D8=[0,1,1,1]",204,"D5=0_D6=1"
0,0,1,0,1,3,3,0,1,0,4,0,1,2,0,1,0,1,"D1=[0,0,1,0]; D2=[1,3,3]; D3=[0,1,0]; D4=4; D5=0; D6=1; D7=2; D8=[0,1,0,1]",205,"D5=0_D6=1"
1,1,0,0,1,2,3,1,1,1,4,1,1,3,1,0,1,1,"D1=[1,1,0,0]; D2=[1,2,3]; D3=[1,1,1]; D4=4; D5=1; D6=1; D7=3; D8=[1,0,1,1]",206,"D5=1_D6=1"
0,1,1,0,3,3,3,0,0,1,5,0,1,1,0,0,1,1,"D1=[0,1,1,0]; D2=[3,3,3]; D3=[0,0,1]; D4=5; D5=0; D6=1; D7=1; D8=[0,0,1,1]",207,"D5=0_D6=1"
1,0,0,1,1,2,3,1,0,0,3,1,1,2,0,0,0,1,"D1=[1,0,0,1]; D2=[1,2,3]; D3=[1,0,0]; D4=3; D5=1; D6=1; D7=2; D8=[0,0,0,1]",208,"D5=1_D6=1"
0,0,1,1,3,3,2,0,0,1,3,0,1,1,0,1,1,1,"D1=[0,0,1,1]; D2=[3,3,2]; D3=[0,0,1]; D4=3; D5=0; D6=1; D7=1; D8=[0,1,1,1]",209,"D5=0_D6=1"
1,0,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,1,"D1=[1,0,1,1]; D2=[2,2,1]; D3=[0,0,1]; D4=1; D5=0; D6=0; D7=1; D8=[0,0,0,1]",210,"D5=0_D6=0"
0,0,1,0,1,3,2,0,1,1,5,1,1,1,0,0,1,1,"D1=[0,0,1,0]; D2=[1,3,2]; D3=[0,1,1]; D4=5; D5=1; D6=1; D7=1; D8=[0,0,1,1]",211,"D5=1_D6=1"
0,1,0,0,1,3,3,0,0,1,1,0,1,1,0,1,0,1,"D1=[0,1,0,0]; D2=[1,3,3]; D3=[0,0,1]; D4=1; D5=0; D6=1; D7=1; D8=[0,1,0,1]",212,"D5=0_D6=1"
1,1,1,1,2,1,2,1,1,0,4,0,0,2,1,0,1,1,"D1=[1,1,1,1]; D2=[2,1,2]; D3=[1,1,0]; D4=4; D5=0; D6=0; D7=2; D8=[1,0,1,1]",213,"D5=0_D6=0"
1,1,0,1,2,2,3,1,1,0,2,0,1,1,0,1,1,1,"D1=[1,1,0,1]; D2=[2,2,3]; D3=[1,1,0]; D4=2; D5=0; D6=1; D7=1; D8=[0,1,1,1]",214,"D5=0_D6=1"
1,1,0,1,2,2,2,1,0,1,5,1,1,3,1,0,1,0,"D1=[1,1,0,1]; D2=[2,2,2]; D3=[1,0,1]; D4=5; D5=1; D6=1; D7=3; D8=[1,0,1,0]",215,"D5=1_D6=1"
1,1,0,1,2,2,2,0,1,0,4,0,1,3,0,1,0,0,"D1=[1,1,0,1]; D2=[2,2,2]; D3=[0,1,0]; D4=4; D5=0; D6=1; D7=3; D8=[0,1,0,0]",216,"D5=0_D6=1"
1,0,0,0,2,2,3,0,0,1,2,0,1,1,0,1,0,1,"D1=[1,0,0,0]; D2=[2,2,3]; D3=[0,0,1]; D4=2; D5=0; D6=1; D7=1; D8=[0,1,0,1]",217,"D5=0_D6=1"
1,1,0,1,2,3,1,0,1,0,1,0,0,3,1,1,0,1,"D1=[1,1,0,1]; D2=[2,3,1]; D3=[0,1,0]; D4=1; D5=0; D6=0; D7=3; D8=[1,1,0,1]",218,"D5=0_D6=0"
0,1,1,1,1,1,2,1,0,0,2,0,0,3,0,1,1,1,"D1=[0,1,1,1]; D2=[1,1,2]; D3=[1,0,0]; D4=2; D5=0; D6=0; D7=3; D8=[0,1,1,1]",219,"D5=0_D6=0"
1,0,0,0,2,3,3,1,1,0,4,0,1,1,1,0,0,0,"D1=[1,0,0,0]; D2=[2,3,3]; D3=[1,1,0]; D4=4; D5=0; D6=1; D7=1; D8=[1,0,0,0]",220,"D5=0_D6=1"
0,0,1,1,1,2,3,1,1,1,4,0,1,3,0,0,0,1,"D1=[0,0,1,1]; D2=[1,2,3]; D3=[1,1,1]; D4=4; D5=0; D6=1; D7=3; D8=[0,0,0,1]",221,"D5=0_D6=1"
1,0,1,0,2,3,3,0,1,1,2,0,1,1,1,1,0,0,"D1=[1,0,1,0]; D2=[2,3,3]; D3=[0,1,1]; D4=2; D5=0; D6=1; D7=1; D8=[1,1,0,0]",222,"D5=0_D6=1"
0,1,0,1,1,2,2,1,0,0,3,0,1,2,1,0,1,0,"D1=[0,1,0,1]; D2=[1,2,2]; D3=[1,0,0]; D4=3; D5=0; D6=1; D7=2; D8=[1,0,1,0]",223,"D5=0_D6=1"
1,1,1,1,3,3,3,0,1,1,1,0,1,3,1,1,0,1,"D1=[1,1,1,1]; D2=[3,3,3]; D3=[0,1,1]; D4=1; D5=0; D6=1; D7=3; D8=[1,1,0,1]",224,"D5=0_D6=1"
0,0,0,1,2,2,1,1,0,0,1,0,0,3,1,1,0,0,"D1=[0,0,0,1]; D2=[2,2,1]; D3=[1,0,0]; D4=1; D5=0; D6=0; D7=3; D8=[1,1,0,0]",225,"D5=0_D6=0"
1,1,0,1,3,3,1,1,1,1,4,0,1,1,0,1,0,0,"D1=[1,1,0,1]; D2=[3,3,1]; D3=[1,1,1]; D4=4; D5=0; D6=1; D7=1; D8=[0,1,0,0]",226,"D5=0_D6=1"
0,1,0,0,3,1,1,1,1,1,4,0,1,3,1,0,1,0,"D1=[0,1,0,0]; D2=[3,1,1]; D3=[1,1,1]; D4=4; D5=0; D6=1; D7=3; D8=[1,0,1,0]",227,"D5=0_D6=1"
1,1,1,1,1,2,2,0,1,0,3,0,0,3,1,0,1,1,"D1=[1,1,1,1]; D2=[1,2,2]; D3=[0,1,0]; D4=3; D5=0; D6=0; D7=3; D8=[1,0,1,1]",228,"D5=0_D6=0"
1,1,1,0,3,3,2,0,0,1,5,1,1,3,0,0,0,1,"D1=[1,1,1,0]; D2=[3,3,2]; D3=[0,0,1]; D4=5; D5=1; D6=1; D7=3; D8=[0,0,0,1]",229,"D5=1_D6=1"
1,1,0,0,1,1,1,0,0,1,2,0,0,3,1,1,1,1,"D1=[1,1,0,0]; D2=[1,1,1]; D3=[0,0,1]; D4=2; D5=0; D6=0; D7=3; D8=[1,1,1,1]",230,"D5=0_D6=0"
1,0,0,1,3,1,2,1,0,0,3,0,0,3,1,0,1,0,"D1=[1,0,0,1]; D2=[3,1,2]; D3=[1,0,0]; D4=3; D5=0; D6=0; D7=3; D8=[1,0,1,0]",231,"D5=0_D6=0"
