d1_1,d1_2,d1_3,d1_4,D2_rideshare,D2_metro_LADOT,D2_navigation,d3_1,d3_2,d3_3,D4,D5,D6,D7,d8_1,d8_2,d8_3,d8_4,vector_representation,Arch_ID,Stratum,total_cost,on_schedule_delivery_risk,reliability,travel_time_reduction,prediction_accuracy,response_time,data_coverage
0,1,0,1,1,1,2,1,1,0,5,0,0,3,0,0,0,1,"D1=[0,1,0,1]; D2=[1,1,2]; D3=[1,1,0]; D4=5; D5=0; D6=0; D7=3; D8=[0,0,0,1]",94,D5=0_D6=0,992260.6045,23600,98.75,15.3,0.77685,26.665,51
1,1,1,0,1,1,3,0,1,1,1,0,0,3,0,1,1,0,"D1=[1,1,1,0]; D2=[1,1,3]; D3=[0,1,1]; D4=1; D5=0; D6=0; D7=3; D8=[0,1,1,0]",95,D5=0_D6=0,908455.9217,23600,98.75,15.3,0.8038000000000001,36.99,60
1,1,1,0,1,1,2,1,0,1,2,1,1,3,0,1,0,1,"D1=[1,1,1,0]; D2=[1,1,2]; D3=[1,0,1]; D4=2; D5=1; D6=1; D7=3; D8=[0,1,0,1]",96,D5=1_D6=1,2851410.608,31640,98,25.200000000000003,0.9091499999999999,49.675,51
0,1,1,1,3,2,3,1,0,1,3,0,0,2,0,0,1,0,"D1=[0,1,1,1]; D2=[3,2,3]; D3=[1,0,1]; D4=3; D5=0; D6=0; D7=2; D8=[0,0,1,0]",97,D5=0_D6=0,1147239.04,26800,98.75,15.3,0.7499,16.34,0
1,1,1,1,3,2,3,0,0,1,1,0,0,2,0,1,1,1,"D1=[1,1,1,1]; D2=[3,2,3]; D3=[0,0,1]; D4=1; D5=0; D6=0; D7=2; D8=[0,1,1,1]",98,D5=0_D6=0,1359151.22,26800,97.25,11.700000000000001,0.66905,16.34,0
0,1,1,0,2,2,1,1,1,0,1,0,0,1,0,1,0,0,"D1=[0,1,1,0]; D2=[2,2,1]; D3=[1,1,0]; D4=1; D5=0; D6=0; D7=1; D8=[0,1,0,0]",99,D5=0_D6=0,925296.2519,14000,98.75,15.3,0.8038000000000001,36.99,60
1,0,0,1,1,2,2,1,1,0,4,0,1,2,0,1,1,0,"D1=[1,0,0,1]; D2=[1,2,2]; D3=[1,1,0]; D4=4; D5=0; D6=1; D7=2; D8=[0,1,1,0]",100,D5=0_D6=1,1987562.506,26840,98.75,20.7,0.9361,60,60
1,1,1,0,2,2,1,1,1,0,5,0,0,3,0,1,0,0,"D1=[1,1,1,0]; D2=[2,2,1]; D3=[1,1,0]; D4=5; D5=0; D6=0; D7=3; D8=[0,1,0,0]",101,D5=0_D6=0,832516.584,23600,98.75,15.3,0.8038000000000001,36.99,60
0,1,0,1,1,3,2,1,1,1,1,0,1,2,1,1,1,0,"D1=[0,1,0,1]; D2=[1,3,2]; D3=[1,1,1]; D4=1; D5=0; D6=1; D7=2; D8=[1,1,1,0]",102,D5=0_D6=1,2050100.784,26840,99.25,25.500000000000004,0.99,60,100
0,1,1,1,3,1,3,0,0,1,5,0,1,2,0,1,1,1,"D1=[0,1,1,1]; D2=[3,1,3]; D3=[0,0,1]; D4=5; D5=0; D6=1; D7=2; D8=[0,1,1,1]",103,D5=0_D6=1,2211497.212,26840,97.25,17.1,0.8552500000000001,60,30
0,0,1,1,3,1,1,0,0,1,1,0,1,2,0,0,0,1,"D1=[0,0,1,1]; D2=[3,1,1]; D3=[0,0,1]; D4=1; D5=0; D6=1; D7=2; D8=[0,0,0,1]",104,D5=0_D6=1,2211497.212,26840,97.25,17.1,0.8552500000000001,60,30
0,1,1,1,1,2,3,0,0,1,5,0,1,1,1,1,0,0,"D1=[0,1,1,1]; D2=[1,2,3]; D3=[0,0,1]; D4=5; D5=0; D6=1; D7=1; D8=[1,1,0,0]",105,D5=0_D6=1,1850472.938,14040,97.25,17.1,0.8552500000000001,60,30
1,1,0,0,1,2,2,1,1,0,1,1,1,1,0,0,1,1,"D1=[1,1,0,0]; D2=[1,2,2]; D3=[1,1,0]; D4=1; D5=1; D6=1; D7=1; D8=[0,0,1,1]",106,D5=1_D6=1,2896515.357,22040,98,25.200000000000003,0.9361,60,60
1,1,1,0,2,2,2,0,0,1,3,0,1,1,1,0,0,0,"D1=[1,1,1,0]; D2=[2,2,2]; D3=[0,0,1]; D4=3; D5=0; D6=1; D7=1; D8=[1,0,0,0]",107,D5=0_D6=1,1839305.388,14040,97.25,17.1,0.8552500000000001,60,30
0,0,1,0,2,1,1,1,0,0,2,1,1,1,0,0,1,1,"D1=[0,0,1,0]; D2=[2,1,1]; D3=[1,0,0]; D4=2; D5=1; D6=1; D7=1; D8=[0,0,1,1]",108,D5=1_D6=1,2845144.629,22040,96.5,21.599999999999998,0.8283,49.675,25.5
1,1,0,1,1,3,2,0,0,1,3,1,1,2,0,1,0,1,"D1=[1,1,0,1]; D2=[1,3,2]; D3=[0,0,1]; D4=3; D5=1; D6=1; D7=2; D8=[0,1,0,1]",109,D5=1_D6=1,3139656.444,34840,96.5,21.599999999999998,0.8552500000000001,60,30
0,0,0,1,3,2,2,0,0,1,3,1,1,2,1,0,0,0,"D1=[0,0,0,1]; D2=[3,2,2]; D3=[0,0,1]; D4=3; D5=1; D6=1; D7=2; D8=[1,0,0,0]",110,D5=1_D6=1,2894281.848,34840,96.5,21.599999999999998,0.8552500000000001,60,30
1,1,1,0,2,3,3,1,0,0,5,1,1,3,0,1,1,1,"D1=[1,1,1,0]; D2=[2,3,3]; D3=[1,0,0]; D4=5; D5=1; D6=1; D7=3; D8=[0,1,1,1]",111,D5=1_D6=1,2784405.31,31640,96.5,21.599999999999998,0.80135,39.35,0
0,0,0,1,1,2,2,1,1,1,4,0,1,2,0,1,1,0,"D1=[0,0,0,1]; D2=[1,2,2]; D3=[1,1,1]; D4=4; D5=0; D6=1; D7=2; D8=[0,1,1,0]",112,D5=0_D6=1,2009897.605,26840,99.25,25.500000000000004,0.99,60,100
1,1,0,1,1,1,1,0,1,0,2,1,1,1,1,1,1,1,"D1=[1,1,0,1]; D2=[1,1,1]; D3=[0,1,0]; D4=2; D5=1; D6=1; D7=1; D8=[1,1,1,1]",113,D5=1_D6=1,2927784.496,22040,96.5,21.599999999999998,0.8283,49.675,25.5
1,1,1,1,3,1,1,0,1,0,2,0,1,3,1,1,1,0,"D1=[1,1,1,1]; D2=[3,1,1]; D3=[0,1,0]; D4=2; D5=0; D6=1; D7=3; D8=[1,1,1,0]",114,D5=0_D6=1,1772669.557,23640,97.25,17.1,0.8552500000000001,60,30
1,0,1,1,3,1,2,1,1,1,5,1,1,1,1,0,0,1,"D1=[1,0,1,1]; D2=[3,1,2]; D3=[1,1,1]; D4=5; D5=1; D6=1; D7=1; D8=[1,0,0,1]",115,D5=1_D6=1,2945652.576,22040,98.5,30,0.99,60,100
0,0,0,1,1,3,1,1,1,1,5,0,1,2,0,0,0,1,"D1=[0,0,0,1]; D2=[1,3,1]; D3=[1,1,1]; D4=5; D5=0; D6=1; D7=2; D8=[0,0,0,1]",116,D5=0_D6=1,2164593.504,26840,99.25,25.500000000000004,0.99,60,100
1,1,0,0,1,1,2,1,0,1,2,0,1,3,1,0,1,0,"D1=[1,1,0,0]; D2=[1,1,2]; D3=[1,0,1]; D4=2; D5=0; D6=1; D7=3; D8=[1,0,1,0]",117,D5=0_D6=1,1736933.398,23640,98.75,20.7,0.9091499999999999,49.675,51
0,1,1,0,3,2,1,0,1,1,1,1,1,3,1,1,0,0,"D1=[0,1,1,0]; D2=[3,2,1]; D3=[0,1,1]; D4=1; D5=1; D6=1; D7=3; D8=[1,1,0,0]",118,D5=1_D6=1,2661796.311,31640,98,25.200000000000003,0.9361,60,60
1,1,1,0,2,3,3,1,1,1,5,0,1,1,1,0,0,1,"D1=[1,1,1,0]; D2=[2,3,3]; D3=[1,1,1]; D4=5; D5=0; D6=1; D7=1; D8=[1,0,0,1]",119,D5=0_D6=1,2021065.155,14040,99.25,25.500000000000004,0.99,39.35,0
1,1,0,0,3,2,3,1,0,0,1,0,1,2,0,0,1,1,"D1=[1,1,0,0]; D2=[3,2,3]; D3=[1,0,0]; D4=1; D5=0; D6=1; D7=2; D8=[0,0,1,1]",120,D5=0_D6=1,2153425.954,26840,97.25,17.1,0.80135,39.35,0
0,0,1,1,2,1,3,1,0,0,3,0,0,2,1,0,1,1,"D1=[0,0,1,1]; D2=[2,1,3]; D3=[1,0,0]; D4=3; D5=0; D6=0; D7=2; D8=[1,0,1,1]",121,D5=0_D6=0,1238541.683,26800,97.25,11.700000000000001,0.72295,36.99,30
1,0,1,0,2,3,1,1,1,0,4,0,1,1,1,1,1,1,"D1=[1,0,1,0]; D2=[2,3,1]; D3=[1,1,0]; D4=4; D5=0; D6=1; D7=1; D8=[1,1,1,1]",122,D5=0_D6=1,1969694.426,14040,98.75,20.7,0.9361,60,60
0,0,1,1,2,2,3,1,0,0,5,0,0,1,1,0,1,1,"D1=[0,0,1,1]; D2=[2,2,3]; D3=[1,0,0]; D4=5; D5=0; D6=0; D7=1; D8=[1,0,1,1]",123,D5=0_D6=0,1057898.642,14000,97.25,11.700000000000001,0.72295,36.99,30
1,1,1,1,1,3,3,0,1,0,3,0,1,1,1,1,1,0,"D1=[1,1,1,1]; D2=[1,3,3]; D3=[0,1,0]; D4=3; D5=0; D6=1; D7=1; D8=[1,1,1,0]",124,D5=0_D6=1,1850472.938,14040,97.25,17.1,0.8552500000000001,60,30
1,0,0,1,1,3,3,1,1,1,1,1,1,2,1,0,0,0,"D1=[1,0,0,1]; D2=[1,3,3]; D3=[1,1,1]; D4=1; D5=1; D6=1; D7=2; D8=[1,0,0,0]",125,D5=1_D6=1,2952353.106,34840,98.5,30,0.99,60,100
1,0,0,0,1,2,3,0,0,1,4,0,1,3,0,0,1,0,"D1=[1,0,0,0]; D2=[1,2,3]; D3=[0,0,1]; D4=4; D5=0; D6=1; D7=3; D8=[0,0,1,0]",126,D5=0_D6=1,1705664.259,23640,97.25,17.1,0.8552500000000001,60,30
1,1,1,1,1,1,3,1,0,1,2,1,1,2,1,1,1,0,"D1=[1,1,1,1]; D2=[1,1,3]; D3=[1,0,1]; D4=2; D5=1; D6=1; D7=2; D8=[1,1,1,0]",127,D5=1_D6=1,2990322.775,34840,98,25.200000000000003,0.9361,60,60
1,1,1,0,2,1,3,0,0,1,4,0,1,1,1,0,0,1,"D1=[1,1,1,0]; D2=[2,1,3]; D3=[0,0,1]; D4=4; D5=0; D6=1; D7=1; D8=[1,0,0,1]",128,D5=0_D6=1,2034466.214,14040,97.25,17.1,0.8552500000000001,60,30
1,0,0,0,1,3,3,1,1,1,4,0,0,2,0,0,1,0,"D1=[1,0,0,0]; D2=[1,3,3]; D3=[1,1,1]; D4=4; D5=0; D6=0; D7=2; D8=[0,0,1,0]",129,D5=0_D6=0,1091401.291,26800,99.25,20.1,0.8577,36.99,100
0,0,1,0,2,2,1,1,0,0,3,0,0,1,0,1,0,0,"D1=[0,0,1,0]; D2=[2,2,1]; D3=[1,0,0]; D4=3; D5=0; D6=0; D7=1; D8=[0,1,0,0]",130,D5=0_D6=0,858290.954,14000,97.25,11.700000000000001,0.72295,36.99,30
0,0,0,1,1,1,2,0,0,1,3,1,1,1,1,1,0,1,"D1=[0,0,0,1]; D2=[1,1,2]; D3=[0,0,1]; D4=3; D5=1; D6=1; D7=1; D8=[1,1,0,1]",131,D5=1_D6=1,2894281.848,22040,96.5,21.599999999999998,0.8283,49.675,25.5
1,0,0,0,2,2,2,0,1,1,3,0,0,2,1,0,1,1,"D1=[1,0,0,0]; D2=[2,2,2]; D3=[0,1,1]; D4=3; D5=0; D6=0; D7=2; D8=[1,0,1,1]",132,D5=0_D6=0,1243008.703,26800,98.75,15.3,0.8038000000000001,36.99,60
1,1,0,0,3,1,1,1,0,1,5,0,1,2,0,0,0,1,"D1=[1,1,0,0]; D2=[3,1,1]; D3=[1,0,1]; D4=5; D5=0; D6=1; D7=2; D8=[0,0,0,1]",133,D5=0_D6=1,2164593.504,26840,98.75,20.7,0.9361,60,60
1,0,0,1,2,1,2,1,0,1,5,0,1,2,1,1,1,0,"D1=[1,0,0,1]; D2=[2,1,2]; D3=[1,0,1]; D4=5; D5=0; D6=1; D7=2; D8=[1,1,1,0]",134,D5=0_D6=1,1994263.035,26840,98.75,20.7,0.9361,60,60
0,1,0,0,1,2,3,0,1,0,3,0,0,1,0,1,0,0,"D1=[0,1,0,0]; D2=[1,2,3]; D3=[0,1,0]; D4=3; D5=0; D6=0; D7=1; D8=[0,1,0,0]",135,D5=0_D6=0,873925.5235,14000,97.25,11.700000000000001,0.72295,36.99,30
0,1,0,1,3,3,2,0,1,1,1,1,1,2,1,0,1,1,"D1=[0,1,0,1]; D2=[3,3,2]; D3=[0,1,1]; D4=1; D5=1; D6=1; D7=2; D8=[1,0,1,1]",136,D5=1_D6=1,3150823.994,34840,98,25.200000000000003,0.8822,39.35,0
0,0,1,1,2,3,1,1,0,0,4,1,1,1,1,0,1,0,"D1=[0,0,1,1]; D2=[2,3,1]; D3=[1,0,0]; D4=4; D5=1; D6=1; D7=1; D8=[1,0,1,0]",137,D5=1_D6=1,2706162.073,22040,96.5,21.599999999999998,0.8552500000000001,60,30
1,0,0,1,2,3,2,1,0,1,1,0,0,3,0,1,0,0,"D1=[1,0,0,1]; D2=[2,3,2]; D3=[1,0,1]; D4=1; D5=0; D6=0; D7=3; D8=[0,1,0,0]",138,D5=0_D6=0,883887.3124,23600,98.75,15.3,0.8038000000000001,36.99,60
0,1,0,1,1,3,3,1,1,1,1,0,0,1,0,1,1,0,"D1=[0,1,0,1]; D2=[1,3,3]; D3=[1,1,1]; D4=1; D5=0; D6=0; D7=1; D8=[0,1,1,0]",139,D5=0_D6=0,987834.53,14000,99.25,20.1,0.8577,36.99,100
0,0,0,1,1,1,3,0,1,1,2,0,0,3,0,1,1,0,"D1=[0,0,0,1]; D2=[1,1,3]; D3=[0,1,1]; D4=2; D5=0; D6=0; D7=3; D8=[0,1,1,0]",140,D5=0_D6=0,859318.7032,23600,98.75,15.3,0.8038000000000001,36.99,60
1,1,0,1,2,1,1,1,0,1,3,1,1,1,0,0,0,1,"D1=[1,1,0,1]; D2=[2,1,1]; D3=[1,0,1]; D4=3; D5=1; D6=1; D7=1; D8=[0,0,0,1]",141,D5=1_D6=1,2952353.106,22040,98,25.200000000000003,0.9091499999999999,49.675,51
1,0,1,0,1,1,3,0,0,1,2,1,1,3,0,1,0,1,"D1=[1,0,1,0]; D2=[1,1,3]; D3=[0,0,1]; D4=2; D5=1; D6=1; D7=3; D8=[0,1,0,1]",142,D5=1_D6=1,2815674.449,31640,96.5,21.599999999999998,0.8552500000000001,60,30
1,0,1,0,1,3,1,0,1,1,3,0,0,3,1,1,1,0,"D1=[1,0,1,0]; D2=[1,3,1]; D3=[0,1,1]; D4=3; D5=0; D6=0; D7=3; D8=[1,1,1,0]",143,D5=0_D6=0,852618.1734,23600,98.75,15.3,0.8038000000000001,36.99,60
1,0,0,0,2,3,2,1,0,0,3,0,1,3,1,1,1,0,"D1=[1,0,0,0]; D2=[2,3,2]; D3=[1,0,0]; D4=3; D5=0; D6=1; D7=3; D8=[1,1,1,0]",144,D5=0_D6=1,1647593.001,23640,97.25,17.1,0.8552500000000001,60,30
0,1,1,0,1,1,2,1,0,1,5,0,0,2,1,0,1,0,"D1=[0,1,1,0]; D2=[1,1,2]; D3=[1,0,1]; D4=5; D5=0; D6=0; D7=2; D8=[1,0,1,0]",145,D5=0_D6=0,1091401.291,26800,98.75,15.3,0.77685,26.665,51
0,1,0,0,3,2,3,1,1,0,5,0,0,1,1,0,0,1,"D1=[0,1,0,0]; D2=[3,2,3]; D3=[1,1,0]; D4=5; D5=0; D6=0; D7=1; D8=[1,0,0,1]",146,D5=0_D6=0,1031096.523,14000,98.75,15.3,0.7499,16.34,0
0,0,0,1,2,2,2,1,1,1,4,1,1,1,0,0,1,0,"D1=[0,0,0,1]; D2=[2,2,2]; D3=[1,1,1]; D4=4; D5=1; D6=1; D7=1; D8=[0,0,1,0]",147,D5=1_D6=1,2735197.702,22040,98.5,30,0.99,60,100
1,0,0,1,2,1,1,0,0,1,4,0,1,3,0,1,0,0,"D1=[1,0,0,1]; D2=[2,1,1]; D3=[0,0,1]; D4=4; D5=0; D6=1; D7=3; D8=[0,1,0,0]",148,D5=0_D6=1,1750334.457,23640,97.25,17.1,0.8283,49.675,25.5
0,0,1,0,2,1,3,1,1,1,3,1,1,3,0,0,1,1,"D1=[0,0,1,0]; D2=[2,1,3]; D3=[1,1,1]; D4=3; D5=1; D6=1; D7=3; D8=[0,0,1,1]",149,D5=1_D6=1,2795572.859,31640,98.5,30,0.99,60,100
0,0,0,1,1,2,3,1,1,0,4,0,0,1,0,1,1,0,"D1=[0,0,0,1]; D2=[1,2,3]; D3=[1,1,0]; D4=4; D5=0; D6=0; D7=1; D8=[0,1,1,0]",150,D5=0_D6=0,902961.1526,14000,98.75,15.3,0.8038000000000001,36.99,60
1,1,0,1,2,2,2,0,1,0,2,0,1,2,1,0,0,0,"D1=[1,1,0,1]; D2=[2,2,2]; D3=[0,1,0]; D4=2; D5=0; D6=1; D7=2; D8=[1,0,0,0]",151,D5=0_D6=1,2014364.625,26840,97.25,17.1,0.8552500000000001,60,30
1,1,0,1,2,2,3,0,1,1,2,0,1,1,0,0,0,1,"D1=[1,1,0,1]; D2=[2,2,3]; D3=[0,1,1]; D4=2; D5=0; D6=1; D7=1; D8=[0,0,0,1]",152,D5=0_D6=1,2059034.823,14040,98.75,20.7,0.9361,60,60
0,1,0,1,3,2,2,0,0,1,2,1,1,3,0,0,0,1,"D1=[0,1,0,1]; D2=[3,2,2]; D3=[0,0,1]; D4=2; D5=1; D6=1; D7=3; D8=[0,0,0,1]",153,D5=1_D6=1,2844710.078,31640,96.5,21.599999999999998,0.8552500000000001,60,30
1,1,1,0,3,1,1,0,1,0,1,0,0,2,1,1,0,0,"D1=[1,1,1,0]; D2=[3,1,1]; D3=[0,1,0]; D4=1; D5=0; D6=0; D7=2; D8=[1,1,0,0]",154,D5=0_D6=0,1111502.881,26800,97.25,11.700000000000001,0.72295,36.99,30
1,0,0,1,3,3,2,0,1,1,4,1,1,1,1,0,1,0,"D1=[1,0,0,1]; D2=[3,3,2]; D3=[0,1,1]; D4=4; D5=1; D6=1; D7=1; D8=[1,0,1,0]",155,D5=1_D6=1,2755299.291,22040,98,25.200000000000003,0.8822,39.35,0
0,0,1,0,1,3,1,0,1,1,4,0,0,3,0,1,1,1,"D1=[0,0,1,0]; D2=[1,3,1]; D3=[0,1,1]; D4=4; D5=0; D6=0; D7=3; D8=[0,1,1,1]",156,D5=0_D6=0,1010128.684,23600,98.75,15.3,0.8038000000000001,36.99,60
1,0,1,1,2,1,1,0,1,1,1,0,1,1,1,1,0,0,"D1=[1,0,1,1]; D2=[2,1,1]; D3=[0,1,1]; D4=1; D5=0; D6=1; D7=1; D8=[1,1,0,0]",157,D5=0_D6=1,1883975.587,14040,98.75,20.7,0.9091499999999999,49.675,51
0,1,1,1,3,1,3,1,0,0,5,1,1,3,0,1,1,1,"D1=[0,1,1,1]; D2=[3,1,3]; D3=[1,0,0]; D4=5; D5=1; D6=1; D7=3; D8=[0,1,1,1]",158,D5=1_D6=1,2806740.409,31640,96.5,21.599999999999998,0.8552500000000001,60,30
0,1,1,1,2,2,2,0,1,0,1,0,1,3,1,0,0,0,"D1=[0,1,1,1]; D2=[2,2,2]; D3=[0,1,0]; D4=1; D5=0; D6=1; D7=3; D8=[1,0,0,0]",159,D5=0_D6=1,1761502.007,23640,97.25,17.1,0.8552500000000001,60,30
1,1,0,0,1,3,3,0,1,1,5,0,0,1,0,0,1,1,"D1=[1,1,0,0]; D2=[1,3,3]; D3=[0,1,1]; D4=5; D5=0; D6=0; D7=1; D8=[0,0,1,1]",160,D5=0_D6=0,1095868.311,14000,98.75,15.3,0.8038000000000001,36.99,60
1,1,1,0,3,1,1,1,0,0,5,0,1,2,1,1,1,0,"D1=[1,1,1,0]; D2=[3,1,1]; D3=[1,0,0]; D4=5; D5=0; D6=1; D7=2; D8=[1,1,1,0]",161,D5=0_D6=1,1965227.406,26840,97.25,17.1,0.8552500000000001,60,30
1,0,0,0,3,1,3,1,0,1,3,1,1,1,1,1,0,0,"D1=[1,0,0,0]; D2=[3,1,3]; D3=[1,0,1]; D4=3; D5=1; D6=1; D7=1; D8=[1,1,0,0]",162,D5=1_D6=1,2686060.483,22040,98,25.200000000000003,0.9361,60,60
0,1,0,1,3,1,1,1,0,1,5,0,1,3,0,1,1,1,"D1=[0,1,0,1]; D2=[3,1,1]; D3=[1,0,1]; D4=5; D5=0; D6=1; D7=3; D8=[0,1,1,1]",163,D5=0_D6=1,1915410.9,23640,98.75,20.7,0.9361,60,60
0,0,1,1,1,2,3,0,1,0,5,1,1,2,1,1,0,0,"D1=[0,0,1,1]; D2=[1,2,3]; D3=[0,1,0]; D4=5; D5=1; D6=1; D7=2; D8=[1,1,0,0]",164,D5=1_D6=1,2876413.768,34840,96.5,21.599999999999998,0.8552500000000001,60,30
0,1,1,1,3,1,1,0,1,1,5,0,1,1,0,1,0,0,"D1=[0,1,1,1]; D2=[3,1,1]; D3=[0,1,1]; D4=5; D5=0; D6=1; D7=1; D8=[0,1,0,0]",165,D5=0_D6=1,1861640.488,14040,98.75,20.7,0.9361,60,60
0,0,1,0,1,3,1,0,1,0,5,0,1,3,0,0,0,1,"D1=[0,0,1,0]; D2=[1,3,1]; D3=[0,1,0]; D4=5; D5=0; D6=1; D7=3; D8=[0,0,0,1]",166,D5=0_D6=1,1828304.013,23640,97.25,17.1,0.8552500000000001,60,30
1,1,0,1,1,3,2,0,1,1,4,1,1,1,0,0,0,1,"D1=[1,1,0,1]; D2=[1,3,2]; D3=[0,1,1]; D4=4; D5=1; D6=1; D7=1; D8=[0,0,0,1]",167,D5=1_D6=1,2976921.715,22040,98,25.200000000000003,0.9361,60,60
0,1,1,0,3,2,2,0,0,1,4,1,1,3,0,1,1,1,"D1=[0,1,1,0]; D2=[3,2,2]; D3=[0,0,1]; D4=4; D5=1; D6=1; D7=3; D8=[0,1,1,1]",168,D5=1_D6=1,2831309.018,31640,96.5,21.599999999999998,0.8552500000000001,60,30
1,1,0,0,2,1,2,1,1,0,1,0,1,2,1,0,1,1,"D1=[1,1,0,0]; D2=[2,1,2]; D3=[1,1,0]; D4=1; D5=0; D6=1; D7=2; D8=[1,0,1,1]",169,D5=0_D6=1,2164593.504,26840,98.75,20.7,0.9361,60,60
0,1,1,0,1,2,1,1,1,0,3,1,1,3,1,0,1,0,"D1=[0,1,1,0]; D2=[1,2,1]; D3=[1,1,0]; D4=3; D5=1; D6=1; D7=3; D8=[1,0,1,0]",170,D5=1_D6=1,2597024.523,31640,98,25.200000000000003,0.9091499999999999,49.675,51
1,0,0,1,3,2,3,1,0,1,3,1,1,2,1,0,0,1,"D1=[1,0,0,1]; D2=[3,2,3]; D3=[1,0,1]; D4=3; D5=1; D6=1; D7=2; D8=[1,0,0,1]",171,D5=1_D6=1,3108387.305,34840,98,25.200000000000003,0.8822,39.35,0
1,0,0,0,3,2,3,1,0,0,2,0,0,1,1,1,0,0,"D1=[1,0,0,0]; D2=[3,2,3]; D3=[1,0,0]; D4=2; D5=0; D6=0; D7=1; D8=[1,1,0,0]",172,D5=0_D6=0,864991.4838,14000,97.25,11.700000000000001,0.66905,16.34,0
1,1,1,0,3,3,1,1,0,1,3,1,1,1,0,1,1,1,"D1=[1,1,1,0]; D2=[3,3,1]; D3=[1,0,1]; D4=3; D5=1; D6=1; D7=1; D8=[0,1,1,1]",173,D5=1_D6=1,2934485.026,22040,98,25.200000000000003,0.9361,60,60
0,0,1,1,2,1,2,0,1,1,1,1,1,3,1,1,0,0,"D1=[0,0,1,1]; D2=[2,1,2]; D3=[0,1,1]; D4=1; D5=1; D6=1; D7=3; D8=[1,1,0,0]",174,D5=1_D6=1,2672963.861,31640,98,25.200000000000003,0.9361,60,60
1,1,0,0,2,2,2,0,0,1,4,0,1,1,0,1,1,1,"D1=[1,1,0,0]; D2=[2,2,2]; D3=[0,0,1]; D4=4; D5=0; D6=1; D7=1; D8=[0,1,1,1]",175,D5=0_D6=1,2007664.095,14040,97.25,17.1,0.8552500000000001,60,30
0,1,1,1,1,2,1,0,1,1,2,0,1,1,1,0,0,1,"D1=[0,1,1,1]; D2=[1,2,1]; D3=[0,1,1]; D4=2; D5=0; D6=1; D7=1; D8=[1,0,0,1]",176,D5=0_D6=1,2063501.843,14040,98.75,20.7,0.9091499999999999,49.675,51
0,0,1,0,2,2,2,1,0,0,1,0,0,3,0,1,0,0,"D1=[0,0,1,0]; D2=[2,2,2]; D3=[1,0,0]; D4=1; D5=0; D6=0; D7=3; D8=[0,1,0,0]",177,D5=0_D6=0,799013.9351,23600,97.25,11.700000000000001,0.72295,36.99,30
0,1,1,1,2,1,3,0,1,0,1,1,1,3,0,0,1,0,"D1=[0,1,1,1]; D2=[2,1,3]; D3=[0,1,0]; D4=1; D5=1; D6=1; D7=3; D8=[0,0,1,0]",178,D5=1_D6=1,2661796.311,31640,96.5,21.599999999999998,0.8552500000000001,60,30
0,0,0,1,2,1,2,0,1,0,1,0,0,2,1,0,1,1,"D1=[0,0,0,1]; D2=[2,1,2]; D3=[0,1,0]; D4=1; D5=0; D6=0; D7=2; D8=[1,0,1,1]",179,D5=0_D6=0,1243008.703,26800,97.25,11.700000000000001,0.72295,36.99,30
1,1,0,1,3,2,1,0,0,1,1,0,1,3,0,1,1,1,"D1=[1,1,0,1]; D2=[3,2,1]; D3=[0,0,1]; D4=1; D5=0; D6=1; D7=3; D8=[0,1,1,1]",180,D5=0_D6=1,1969015.139,23640,97.25,17.1,0.8552500000000001,60,30
1,0,0,0,3,3,2,1,1,0,4,0,0,1,1,0,1,0,"D1=[1,0,0,0]; D2=[3,3,2]; D3=[1,1,0]; D4=4; D5=0; D6=0; D7=1; D8=[1,0,1,0]",181,D5=0_D6=0,880626.0533,14000,98.75,15.3,0.7499,16.34,0
0,0,1,1,1,2,2,0,1,1,2,0,0,3,0,0,0,1,"D1=[0,0,1,1]; D2=[1,2,2]; D3=[0,1,1]; D4=2; D5=0; D6=0; D7=3; D8=[0,0,0,1]",182,D5=0_D6=0,1050331.863,23600,98.75,15.3,0.8038000000000001,36.99,60
1,0,0,1,2,1,1,0,1,0,4,0,1,3,1,1,0,0,"D1=[1,0,0,1]; D2=[2,1,1]; D3=[0,1,0]; D4=4; D5=0; D6=1; D7=3; D8=[1,1,0,0]",183,D5=0_D6=1,1716831.808,23640,97.25,17.1,0.8283,49.675,25.5
1,0,1,1,2,1,3,0,1,0,2,1,1,2,1,1,1,1,"D1=[1,0,1,1]; D2=[2,1,3]; D3=[0,1,0]; D4=2; D5=1; D6=1; D7=2; D8=[1,1,1,1]",184,D5=1_D6=1,3110620.815,34840,96.5,21.599999999999998,0.8552500000000001,60,30
1,1,1,0,2,3,3,0,1,1,4,0,1,2,0,0,1,0,"D1=[1,1,1,0]; D2=[2,3,3]; D3=[0,1,1]; D4=4; D5=0; D6=1; D7=2; D8=[0,0,1,0]",185,D5=0_D6=1,2045633.764,26840,98.75,20.7,0.8822,39.35,0
1,0,0,1,1,3,3,1,1,1,2,1,1,1,0,1,0,1,"D1=[1,0,0,1]; D2=[1,3,3]; D3=[1,1,1]; D4=2; D5=1; D6=1; D7=1; D8=[0,1,0,1]",186,D5=1_D6=1,2941185.556,22040,98.5,30,0.99,60,100
1,0,1,0,3,3,3,1,0,1,3,0,1,3,1,0,0,0,"D1=[1,0,1,0]; D2=[3,3,3]; D3=[1,0,1]; D4=3; D5=0; D6=1; D7=3; D8=[1,0,0,0]",187,D5=0_D6=1,1719065.318,23640,98.75,20.7,0.8822,39.35,0
